Date,Region,Product,Unit,Price
2023-08-01,Patagonia,Leche fresca entera sachet,Litro,401.63
2023-08-01,Patagonia,Huevos de gallina,Docena,1183.15
2023-08-01,Patagonia,Papa,kg,638.07
2023-08-01,Patagonia,Azúcar,kg,811.35
2023-08-01,Patagonia,Detergente líquido,750 cc,706.92
2023-08-01,Patagonia,Lavandina,1.000 cc,276.4
2023-08-01,Patagonia,Jabón de tocador,125 g,278.89
2023-09-01,GBA,Pan francés,kg,980.2
2023-09-01,GBA,Harina de trigo común,kg,241.22
2023-09-01,GBA,Arroz blanco simple,kg,582.04
2023-09-01,GBA,Fideos secos tipo guisero,500 g,391.36
2023-09-01,GBA,Carne picada común,kg,1972.69
2023-09-01,GBA,Pollo entero,kg,993.4
2023-09-01,GBA,Aceite de girasol,"1,5 litros",1099.4
2023-09-01,GBA,Leche fresca entera sachet,Litro,381.93
2023-09-01,GBA,Huevos de gallina,Docena,1247.41
2023-09-01,GBA,Papa,kg,616.42
2023-09-01,GBA,Azúcar,kg,870.89
2023-09-01,GBA,Detergente líquido,750 cc,372.18
2023-09-01,GBA,Lavandina,1.000 cc,295.42
2023-09-01,GBA,Jabón de tocador,125 g,285.68
2023-09-01,Pampeana,Pan francés,kg,761.76
2023-09-01,Pampeana,Harina de trigo común,kg,284.05
2023-09-01,Pampeana,Arroz blanco simple,kg,664.29
2023-09-01,Pampeana,Fideos secos tipo guisero,500 g,405.16
2023-09-01,Pampeana,Carne picada común,kg,2083.79
2023-09-01,Pampeana,Pollo entero,kg,1049.39
2023-09-01,Pampeana,Aceite de girasol,"1,5 litros",1228.3
2023-09-01,Pampeana,Leche fresca entera sachet,Litro,429.57
2023-09-01,Pampeana,Huevos de gallina,Docena,1195.7
2023-09-01,Pampeana,Papa,kg,608.68
2023-09-01,Pampeana,Azúcar,kg,896.66
2023-09-01,Pampeana,Detergente líquido,750 cc,448.45
2023-09-01,Pampeana,Lavandina,1.000 cc,297.89
2023-09-01,Pampeana,Jabón de tocador,125 g,290.31
2023-09-01,Noreste,Pan francés,kg,679.06
2023-09-01,Noreste,Harina de trigo común,kg,293.75
2023-09-01,Noreste,Arroz blanco simple,kg,666.64
2023-09-01,Noreste,Fideos secos tipo guisero,500 g,330.53
2023-09-01,Noreste,Carne picada común,kg,1943.57
2023-09-01,Noreste,Pollo entero,kg,956.03
2023-09-01,Noreste,Aceite de girasol,"1,5 litros",1472.62
2023-09-01,Noreste,Leche fresca entera sachet,Litro,471.06
2023-09-01,Noreste,Huevos de gallina,Docena,997.94
2023-09-01,Noreste,Papa,kg,569.07
2023-09-01,Noreste,Azúcar,kg,936.01
2023-09-01,Noreste,Detergente líquido,750 cc,445.39
2023-09-01,Noreste,Lavandina,1.000 cc,330.36
2023-09-01,Noreste,Jabón de tocador,125 g,306.28
2023-09-01,Noroeste,Pan francés,kg,678.42
2023-09-01,Noroeste,Harina de trigo común,kg,289.29
2023-09-01,Noroeste,Arroz blanco simple,kg,695.15
2023-09-01,Noroeste,Fideos secos tipo guisero,500 g,356.99
2023-09-01,Noroeste,Carne picada común,kg,2088.71
2023-09-01,Noroeste,Pollo entero,kg,1004.63
2023-09-01,Noroeste,Aceite de girasol,"1,5 litros",1275.21
2023-09-01,Noroeste,Leche fresca entera sachet,Litro,436.52
2023-09-01,Noroeste,Huevos de gallina,Docena,1095.08
2023-09-01,Noroeste,Papa,kg,472.04
2023-09-01,Noroeste,Azúcar,kg,839.92
2023-09-01,Noroeste,Detergente líquido,750 cc,436.61
2023-09-01,Noroeste,Lavandina,1.000 cc,327.97
2023-09-01,Noroeste,Jabón de tocador,125 g,277.32
2023-09-01,Cuyo,Pan francés,kg,663.09
2023-09-01,Cuyo,Harina de trigo común,kg,259.52
2023-09-01,Cuyo,Arroz blanco simple,kg,717.19
2023-09-01,Cuyo,Fideos secos tipo guisero,500 g,396.97
2023-09-01,Cuyo,Carne picada común,kg,1993.06
2023-09-01,Cuyo,Pollo entero,kg,1055.73
2023-09-01,Cuyo,Aceite de girasol,"1,5 litros",1209.91
2023-09-01,Cuyo,Leche fresca entera sachet,Litro,437.3
2023-09-01,Cuyo,Huevos de gallina,Docena,1164.85
2023-09-01,Cuyo,Papa,kg,594.93
2023-09-01,Cuyo,Azúcar,kg,903.33
2023-09-01,Cuyo,Detergente líquido,750 cc,411.19
2023-09-01,Cuyo,Lavandina,1.000 cc,284.04
2023-09-01,Cuyo,Jabón de tocador,125 g,284.83
2023-09-01,Patagonia,Pan francés,kg,826.64
2023-09-01,Patagonia,Harina de trigo común,kg,297.3
2023-09-01,Patagonia,Arroz blanco simple,kg,739.56
2023-09-01,Patagonia,Fideos secos tipo guisero,500 g,446.41
2023-09-01,Patagonia,Carne picada común,kg,2731.33
2023-09-01,Patagonia,Pollo entero,kg,1069.93
2023-09-01,Patagonia,Aceite de girasol,"1,5 litros",1096.53
2023-09-01,Patagonia,Leche fresca entera sachet,Litro,433.95
2023-09-01,Patagonia,Huevos de gallina,Docena,1415.64
2023-09-01,Patagonia,Papa,kg,774.28
2023-09-01,Patagonia,Azúcar,kg,950.41
2023-09-01,Patagonia,Detergente líquido,750 cc,817.01
2023-09-01,Patagonia,Lavandina,1.000 cc,319.95
2023-09-01,Patagonia,Jabón de tocador,125 g,304.66
2023-10-01,GBA,Pan francés,kg,1076.98
2023-10-01,GBA,Harina de trigo común,kg,269.52
2023-10-01,GBA,Arroz blanco simple,kg,789.18
2023-10-01,GBA,Fideos secos tipo guisero,500 g,516.94
2023-10-01,GBA,Carne picada común,kg,2065.09
2023-10-01,GBA,Pollo entero,kg,1100.39
2023-10-01,GBA,Aceite de girasol,"1,5 litros",1157.0
2023-10-01,GBA,Leche fresca entera sachet,Litro,413.3
2023-10-01,GBA,Huevos de gallina,Docena,1313.33
2023-10-01,GBA,Papa,kg,604.95
2023-10-01,GBA,Azúcar,kg,1007.9
2023-10-01,GBA,Detergente líquido,750 cc,420.32
2023-10-01,GBA,Lavandina,1.000 cc,331.01
2023-10-01,GBA,Jabón de tocador,125 g,301.15
2023-10-01,Pampeana,Pan francés,kg,826.08
2023-10-01,Pampeana,Harina de trigo común,kg,312.72
2023-10-01,Pampeana,Arroz blanco simple,kg,811.65
2023-10-01,Pampeana,Fideos secos tipo guisero,500 g,480.87
2023-10-01,Pampeana,Carne picada común,kg,2145.32
2023-10-01,Pampeana,Pollo entero,kg,1156.4
2023-10-01,Pampeana,Aceite de girasol,"1,5 litros",1285.26
2023-10-01,Pampeana,Leche fresca entera sachet,Litro,459.16
2023-10-01,Pampeana,Huevos de gallina,Docena,1257.6
2023-10-01,Pampeana,Papa,kg,562.29
2023-10-01,Pampeana,Azúcar,kg,985.59
2023-10-01,Pampeana,Detergente líquido,750 cc,501.76
2023-10-01,Pampeana,Lavandina,1.000 cc,328.62
2023-10-01,Pampeana,Jabón de tocador,125 g,314.39
2023-10-01,Noreste,Pan francés,kg,723.82
2023-10-01,Noreste,Harina de trigo común,kg,335.22
2023-10-01,Noreste,Arroz blanco simple,kg,776.78
2023-10-01,Noreste,Fideos secos tipo guisero,500 g,400.07
2023-10-01,Noreste,Carne picada común,kg,2011.61
2023-10-01,Noreste,Pollo entero,kg,1079.46
2023-10-01,Noreste,Aceite de girasol,"1,5 litros",1539.09
2023-10-01,Noreste,Leche fresca entera sachet,Litro,503.89
2023-10-01,Noreste,Huevos de gallina,Docena,1065.0
2023-10-01,Noreste,Papa,kg,528.28
2023-10-01,Noreste,Azúcar,kg,1002.01
2023-10-01,Noreste,Detergente líquido,750 cc,491.19
2023-10-01,Noreste,Lavandina,1.000 cc,363.48
2023-10-01,Noreste,Jabón de tocador,125 g,324.3
2023-10-01,Noroeste,Pan francés,kg,715.99
2023-10-01,Noroeste,Harina de trigo común,kg,322.0
2023-10-01,Noroeste,Arroz blanco simple,kg,798.59
2023-10-01,Noroeste,Fideos secos tipo guisero,500 g,409.26
2023-10-01,Noroeste,Carne picada común,kg,2300.51
2023-10-01,Noroeste,Pollo entero,kg,1125.44
2023-10-01,Noroeste,Aceite de girasol,"1,5 litros",1340.61
2023-10-01,Noroeste,Leche fresca entera sachet,Litro,461.5
2023-10-01,Noroeste,Huevos de gallina,Docena,1128.34
2023-10-01,Noroeste,Papa,kg,425.08
2023-10-01,Noroeste,Azúcar,kg,907.49
2023-10-01,Noroeste,Detergente líquido,750 cc,509.38
2023-10-01,Noroeste,Lavandina,1.000 cc,355.69
2023-10-01,Noroeste,Jabón de tocador,125 g,295.8
2023-10-01,Cuyo,Pan francés,kg,706.52
2023-10-01,Cuyo,Harina de trigo común,kg,300.5
2023-10-01,Cuyo,Arroz blanco simple,kg,828.23
2023-10-01,Cuyo,Fideos secos tipo guisero,500 g,447.22
2023-10-01,Cuyo,Carne picada común,kg,2043.97
2023-10-01,Cuyo,Pollo entero,kg,1185.0
2023-10-01,Cuyo,Aceite de girasol,"1,5 litros",1272.28
2023-10-01,Cuyo,Leche fresca entera sachet,Litro,462.12
2023-10-01,Cuyo,Huevos de gallina,Docena,1242.71
2023-10-01,Cuyo,Papa,kg,551.11
2023-10-01,Cuyo,Azúcar,kg,986.44
2023-10-01,Cuyo,Detergente líquido,750 cc,527.11
2023-10-01,Cuyo,Lavandina,1.000 cc,319.82
2023-10-01,Cuyo,Jabón de tocador,125 g,304.92
2023-10-01,Patagonia,Pan francés,kg,925.52
2023-10-01,Patagonia,Harina de trigo común,kg,319.46
2023-10-01,Patagonia,Arroz blanco simple,kg,871.31
2023-10-01,Patagonia,Fideos secos tipo guisero,500 g,556.21
2023-10-01,Patagonia,Carne picada común,kg,2780.39
2023-10-01,Patagonia,Pollo entero,kg,1150.23
2023-10-01,Patagonia,Aceite de girasol,"1,5 litros",1117.79
2023-10-01,Patagonia,Leche fresca entera sachet,Litro,458.33
2023-10-01,Patagonia,Huevos de gallina,Docena,1501.12
2023-10-01,Patagonia,Papa,kg,773.91
2023-10-01,Patagonia,Azúcar,kg,1074.06
2023-10-01,Patagonia,Detergente líquido,750 cc,847.78
2023-10-01,Patagonia,Lavandina,1.000 cc,346.67
2023-10-01,Patagonia,Jabón de tocador,125 g,320.42
2023-11-01,GBA,Pan francés,kg,1244.72
2023-11-01,GBA,Harina de trigo común,kg,323.26
2023-11-01,GBA,Arroz blanco simple,kg,1020.69
2023-11-01,GBA,Fideos secos tipo guisero,500 g,760.44
2023-11-01,GBA,Carne picada común,kg,2345.9
2023-11-01,GBA,Pollo entero,kg,1275.08
2023-11-01,GBA,Aceite de girasol,"1,5 litros",1273.09
2023-11-01,GBA,Leche fresca entera sachet,Litro,457.1
2023-11-01,GBA,Huevos de gallina,Docena,1397.28
2023-11-01,GBA,Papa,kg,621.43
2023-11-01,GBA,Azúcar,kg,1091.95
2023-11-01,GBA,Detergente líquido,750 cc,485.11
2023-11-01,GBA,Lavandina,1.000 cc,365.72
2023-11-01,GBA,Jabón de tocador,125 g,326.4
2023-11-01,Pampeana,Pan francés,kg,956.49
2023-11-01,Pampeana,Harina de trigo común,kg,365.22
2023-11-01,Pampeana,Arroz blanco simple,kg,1034.75
2023-11-01,Pampeana,Fideos secos tipo guisero,500 g,636.36
2023-11-01,Pampeana,Carne picada común,kg,2510.05
2023-11-01,Pampeana,Pollo entero,kg,1341.52
2023-11-01,Pampeana,Aceite de girasol,"1,5 litros",1411.5
2023-11-01,Pampeana,Leche fresca entera sachet,Litro,509.97
2023-11-01,Pampeana,Huevos de gallina,Docena,1338.84
2023-11-01,Pampeana,Papa,kg,592.8
2023-11-01,Pampeana,Azúcar,kg,1085.67
2023-11-01,Pampeana,Detergente líquido,750 cc,574.13
2023-11-01,Pampeana,Lavandina,1.000 cc,363.74
2023-11-01,Pampeana,Jabón de tocador,125 g,341.43
2023-11-01,Noreste,Pan francés,kg,836.98
2023-11-01,Noreste,Harina de trigo común,kg,385.26
2023-11-01,Noreste,Arroz blanco simple,kg,1070.2
2023-11-01,Noreste,Fideos secos tipo guisero,500 g,532.3
2023-11-01,Noreste,Carne picada común,kg,2337.52
2023-11-01,Noreste,Pollo entero,kg,1265.59
2023-11-01,Noreste,Aceite de girasol,"1,5 litros",1630.94
2023-11-01,Noreste,Leche fresca entera sachet,Litro,546.64
2023-11-01,Noreste,Huevos de gallina,Docena,1143.68
2023-11-01,Noreste,Papa,kg,532.79
2023-11-01,Noreste,Azúcar,kg,1082.99
2023-11-01,Noreste,Detergente líquido,750 cc,533.75
2023-11-01,Noreste,Lavandina,1.000 cc,408.43
2023-11-01,Noreste,Jabón de tocador,125 g,350.13
2023-11-01,Noroeste,Pan francés,kg,820.27
2023-11-01,Noroeste,Harina de trigo común,kg,380.25
2023-11-01,Noroeste,Arroz blanco simple,kg,995.34
2023-11-01,Noroeste,Fideos secos tipo guisero,500 g,530.07
2023-11-01,Noroeste,Carne picada común,kg,2506.15
2023-11-01,Noroeste,Pollo entero,kg,1302.65
2023-11-01,Noroeste,Aceite de girasol,"1,5 litros",1488.25
2023-11-01,Noroeste,Leche fresca entera sachet,Litro,507.62
2023-11-01,Noroeste,Huevos de gallina,Docena,1182.17
2023-11-01,Noroeste,Papa,kg,432.6
2023-11-01,Noroeste,Azúcar,kg,965.29
2023-11-01,Noroeste,Detergente líquido,750 cc,575.36
2023-11-01,Noroeste,Lavandina,1.000 cc,400.31
2023-11-01,Noroeste,Jabón de tocador,125 g,322.33
2023-11-01,Cuyo,Pan francés,kg,812.87
2023-11-01,Cuyo,Harina de trigo común,kg,380.66
2023-11-01,Cuyo,Arroz blanco simple,kg,1052.98
2023-11-01,Cuyo,Fideos secos tipo guisero,500 g,595.88
2023-11-01,Cuyo,Carne picada común,kg,2315.02
2023-11-01,Cuyo,Pollo entero,kg,1390.96
2023-11-01,Cuyo,Aceite de girasol,"1,5 litros",1386.88
2023-11-01,Cuyo,Leche fresca entera sachet,Litro,521.62
2023-11-01,Cuyo,Huevos de gallina,Docena,1367.76
2023-11-01,Cuyo,Papa,kg,565.51
2023-11-01,Cuyo,Azúcar,kg,1077.28
2023-11-01,Cuyo,Detergente líquido,750 cc,563.79
2023-11-01,Cuyo,Lavandina,1.000 cc,353.86
2023-11-01,Cuyo,Jabón de tocador,125 g,330.89
2023-11-01,Patagonia,Pan francés,kg,1051.31
2023-11-01,Patagonia,Harina de trigo común,kg,373.08
2023-11-01,Patagonia,Arroz blanco simple,kg,1049.78
2023-11-01,Patagonia,Fideos secos tipo guisero,500 g,722.84
2023-11-01,Patagonia,Carne picada común,kg,3143.46
2023-11-01,Patagonia,Pollo entero,kg,1317.75
2023-11-01,Patagonia,Aceite de girasol,"1,5 litros",1168.36
2023-11-01,Patagonia,Leche fresca entera sachet,Litro,532.62
2023-11-01,Patagonia,Huevos de gallina,Docena,1608.63
2023-11-01,Patagonia,Papa,kg,791.68
2023-11-01,Patagonia,Azúcar,kg,1179.19
2023-11-01,Patagonia,Detergente líquido,750 cc,927.63
2023-11-01,Patagonia,Lavandina,1.000 cc,376.15
2023-11-01,Patagonia,Jabón de tocador,125 g,347.99
2023-12-01,GBA,Pan francés,kg,1534.79
2023-12-01,GBA,Harina de trigo común,kg,492.38
2023-12-01,GBA,Arroz blanco simple,kg,1557.53
2023-12-01,GBA,Fideos secos tipo guisero,500 g,991.66
2023-12-01,GBA,Carne picada común,kg,3142.87
2023-12-01,GBA,Pollo entero,kg,1652.73
2023-12-01,GBA,Aceite de girasol,"1,5 litros",1993.79
2023-12-01,GBA,Leche fresca entera sachet,Litro,614.66
2023-12-01,GBA,Huevos de gallina,Docena,1622.13
2023-12-01,GBA,Papa,kg,715.39
2023-12-01,GBA,Azúcar,kg,1308.43
2023-12-01,GBA,Detergente líquido,750 cc,721.8
2023-12-01,GBA,Lavandina,1.000 cc,522.96
2023-12-01,GBA,Jabón de tocador,125 g,451.57
2023-12-01,Pampeana,Pan francés,kg,1197.25
2023-12-01,Pampeana,Harina de trigo común,kg,552.51
2023-12-01,Pampeana,Arroz blanco simple,kg,1518.33
2023-12-01,Pampeana,Fideos secos tipo guisero,500 g,917.79
2023-12-01,Pampeana,Carne picada común,kg,3405.18
2023-12-01,Pampeana,Pollo entero,kg,1725.66
2023-12-01,Pampeana,Aceite de girasol,"1,5 litros",2184.99
2023-12-01,Pampeana,Leche fresca entera sachet,Litro,659.17
2023-12-01,Pampeana,Huevos de gallina,Docena,1519.37
2023-12-01,Pampeana,Papa,kg,690.12
2023-12-01,Pampeana,Azúcar,kg,1239.56
2023-12-01,Pampeana,Detergente líquido,750 cc,781.1
2023-12-01,Pampeana,Lavandina,1.000 cc,518.76
2023-12-01,Pampeana,Jabón de tocador,125 g,476.09
2023-12-01,Noreste,Pan francés,kg,1059.1
2023-12-01,Noreste,Harina de trigo común,kg,568.74
2023-12-01,Noreste,Arroz blanco simple,kg,1525.3
2023-12-01,Noreste,Fideos secos tipo guisero,500 g,759.52
2023-12-01,Noreste,Carne picada común,kg,3159.0
2023-12-01,Noreste,Pollo entero,kg,1610.51
2023-12-01,Noreste,Aceite de girasol,"1,5 litros",2445.77
2023-12-01,Noreste,Leche fresca entera sachet,Litro,665.37
2023-12-01,Noreste,Huevos de gallina,Docena,1257.17
2023-12-01,Noreste,Papa,kg,650.12
2023-12-01,Noreste,Azúcar,kg,1218.97
2023-12-01,Noreste,Detergente líquido,750 cc,748.8
2023-12-01,Noreste,Lavandina,1.000 cc,587.44
2023-12-01,Noreste,Jabón de tocador,125 g,499.28
2023-12-01,Noroeste,Pan francés,kg,1016.09
2023-12-01,Noroeste,Harina de trigo común,kg,566.49
2023-12-01,Noroeste,Arroz blanco simple,kg,1469.01
2023-12-01,Noroeste,Fideos secos tipo guisero,500 g,730.92
2023-12-01,Noroeste,Carne picada común,kg,3463.97
2023-12-01,Noroeste,Pollo entero,kg,1653.09
2023-12-01,Noroeste,Aceite de girasol,"1,5 litros",2195.23
2023-12-01,Noroeste,Leche fresca entera sachet,Litro,644.37
2023-12-01,Noroeste,Huevos de gallina,Docena,1354.08
2023-12-01,Noroeste,Papa,kg,526.01
2023-12-01,Noroeste,Azúcar,kg,1099.06
2023-12-01,Noroeste,Detergente líquido,750 cc,783.4
2023-12-01,Noroeste,Lavandina,1.000 cc,551.22
2023-12-01,Noroeste,Jabón de tocador,125 g,426.4
2023-12-01,Cuyo,Pan francés,kg,1002.74
2023-12-01,Cuyo,Harina de trigo común,kg,537.08
2023-12-01,Cuyo,Arroz blanco simple,kg,1477.52
2023-12-01,Cuyo,Fideos secos tipo guisero,500 g,838.52
2023-12-01,Cuyo,Carne picada común,kg,3294.41
2023-12-01,Cuyo,Pollo entero,kg,1774.71
2023-12-01,Cuyo,Aceite de girasol,"1,5 litros",2031.56
2023-12-01,Cuyo,Leche fresca entera sachet,Litro,664.94
2023-12-01,Cuyo,Huevos de gallina,Docena,1632.85
2023-12-01,Cuyo,Papa,kg,627.08
2023-12-01,Cuyo,Azúcar,kg,1219.02
2023-12-01,Cuyo,Detergente líquido,750 cc,679.15
2023-12-01,Cuyo,Lavandina,1.000 cc,487.69
2023-12-01,Cuyo,Jabón de tocador,125 g,459.53
2023-12-01,Patagonia,Pan francés,kg,1353.51
2023-12-01,Patagonia,Harina de trigo común,kg,522.72
2023-12-01,Patagonia,Arroz blanco simple,kg,1536.59
2023-12-01,Patagonia,Fideos secos tipo guisero,500 g,1005.29
2023-12-01,Patagonia,Carne picada común,kg,4323.82
2023-12-01,Patagonia,Pollo entero,kg,1678.07
2023-12-01,Patagonia,Aceite de girasol,"1,5 litros",1750.0
2023-12-01,Patagonia,Leche fresca entera sachet,Litro,706.63
2023-12-01,Patagonia,Huevos de gallina,Docena,1807.83
2023-12-01,Patagonia,Papa,kg,858.88
2023-12-01,Patagonia,Azúcar,kg,1364.79
2023-12-01,Patagonia,Detergente líquido,750 cc,1185.65
2023-12-01,Patagonia,Lavandina,1.000 cc,551.2
2023-12-01,Patagonia,Jabón de tocador,125 g,475.26
2024-01-01,GBA,Pan francés,kg,1790.62
2024-01-01,GBA,Harina de trigo común,kg,665.79
2024-01-01,GBA,Arroz blanco simple,kg,2046.61
2024-01-01,GBA,Fideos secos tipo guisero,500 g,1125.02
2024-01-01,GBA,Carne picada común,kg,3469.9
2024-01-01,GBA,Pollo entero,kg,1882.69
2024-01-01,GBA,Aceite de girasol,"1,5 litros",2630.43
2024-01-01,GBA,Leche fresca entera sachet,Litro,842.24
2024-01-01,GBA,Huevos de gallina,Docena,1845.96
2024-01-01,GBA,Papa,kg,721.76
2024-01-01,GBA,Azúcar,kg,1318.26
2024-01-01,GBA,Detergente líquido,750 cc,1057.03
2024-01-01,GBA,Lavandina,1.000 cc,751.79
2024-01-01,GBA,Jabón de tocador,125 g,635.47
2024-01-01,Pampeana,Pan francés,kg,1429.27
2024-01-01,Pampeana,Harina de trigo común,kg,752.52
2024-01-01,Pampeana,Arroz blanco simple,kg,2113.86
2024-01-01,Pampeana,Fideos secos tipo guisero,500 g,1125.82
2024-01-01,Pampeana,Carne picada común,kg,3660.15
2024-01-01,Pampeana,Pollo entero,kg,2004.4
2024-01-01,Pampeana,Aceite de girasol,"1,5 litros",2918.47
2024-01-01,Pampeana,Leche fresca entera sachet,Litro,843.79
2024-01-01,Pampeana,Huevos de gallina,Docena,1730.88
2024-01-01,Pampeana,Papa,kg,739.64
2024-01-01,Pampeana,Azúcar,kg,1337.18
2024-01-01,Pampeana,Detergente líquido,750 cc,1181.37
2024-01-01,Pampeana,Lavandina,1.000 cc,760.12
2024-01-01,Pampeana,Jabón de tocador,125 g,652.87
2024-01-01,Noreste,Pan francés,kg,1214.92
2024-01-01,Noreste,Harina de trigo común,kg,721.05
2024-01-01,Noreste,Arroz blanco simple,kg,2116.72
2024-01-01,Noreste,Fideos secos tipo guisero,500 g,924.12
2024-01-01,Noreste,Carne picada común,kg,3650.1
2024-01-01,Noreste,Pollo entero,kg,1841.32
2024-01-01,Noreste,Aceite de girasol,"1,5 litros",3175.7
2024-01-01,Noreste,Leche fresca entera sachet,Litro,827.62
2024-01-01,Noreste,Huevos de gallina,Docena,1441.27
2024-01-01,Noreste,Papa,kg,694.65
2024-01-01,Noreste,Azúcar,kg,1330.52
2024-01-01,Noreste,Detergente líquido,750 cc,994.27
2024-01-01,Noreste,Lavandina,1.000 cc,784.86
2024-01-01,Noreste,Jabón de tocador,125 g,658.41
2024-01-01,Noroeste,Pan francés,kg,1258.06
2024-01-01,Noroeste,Harina de trigo común,kg,727.34
2024-01-01,Noroeste,Arroz blanco simple,kg,1946.54
2024-01-01,Noroeste,Fideos secos tipo guisero,500 g,921.41
2024-01-01,Noroeste,Carne picada común,kg,3761.62
2024-01-01,Noroeste,Pollo entero,kg,1954.37
2024-01-01,Noroeste,Aceite de girasol,"1,5 litros",2929.56
2024-01-01,Noroeste,Leche fresca entera sachet,Litro,842.32
2024-01-01,Noroeste,Huevos de gallina,Docena,1566.74
2024-01-01,Noroeste,Papa,kg,610.17
2024-01-01,Noroeste,Azúcar,kg,1180.71
2024-01-01,Noroeste,Detergente líquido,750 cc,1127.97
2024-01-01,Noroeste,Lavandina,1.000 cc,792.14
2024-01-01,Noroeste,Jabón de tocador,125 g,648.86
2024-01-01,Cuyo,Pan francés,kg,1199.61
2024-01-01,Cuyo,Harina de trigo común,kg,695.71
2024-01-01,Cuyo,Arroz blanco simple,kg,1975.49
2024-01-01,Cuyo,Fideos secos tipo guisero,500 g,1029.71
2024-01-01,Cuyo,Carne picada común,kg,3480.16
2024-01-01,Cuyo,Pollo entero,kg,2107.86
2024-01-01,Cuyo,Aceite de girasol,"1,5 litros",2711.29
2024-01-01,Cuyo,Leche fresca entera sachet,Litro,890.47
2024-01-01,Cuyo,Huevos de gallina,Docena,1884.32
2024-01-01,Cuyo,Papa,kg,696.52
2024-01-01,Cuyo,Azúcar,kg,1302.51
2024-01-01,Cuyo,Detergente líquido,750 cc,1124.83
2024-01-01,Cuyo,Lavandina,1.000 cc,752.11
2024-01-01,Cuyo,Jabón de tocador,125 g,674.26
2024-01-01,Patagonia,Pan francés,kg,1677.05
2024-01-01,Patagonia,Harina de trigo común,kg,797.35
2024-01-01,Patagonia,Arroz blanco simple,kg,2708.21
2024-01-01,Patagonia,Fideos secos tipo guisero,500 g,1212.87
2024-01-01,Patagonia,Carne picada común,kg,5203.32
2024-01-01,Patagonia,Pollo entero,kg,2092.71
2024-01-01,Patagonia,Aceite de girasol,"1,5 litros",2831.23
2024-01-01,Patagonia,Leche fresca entera sachet,Litro,946.38
2024-01-01,Patagonia,Huevos de gallina,Docena,2090.73
2024-01-01,Patagonia,Papa,kg,983.43
2024-01-01,Patagonia,Azúcar,kg,1533.07
2024-01-01,Patagonia,Detergente líquido,750 cc,1602.68
2024-01-01,Patagonia,Lavandina,1.000 cc,840.67
2024-01-01,Patagonia,Jabón de tocador,125 g,714.94
2024-02-01,GBA,Pan francés,kg,1942.55
2024-02-01,GBA,Harina de trigo común,kg,741.12
2024-02-01,GBA,Arroz blanco simple,kg,2355.31
2024-02-01,GBA,Fideos secos tipo guisero,500 g,1260.22
2024-02-01,GBA,Carne picada común,kg,3807.3
2024-02-01,GBA,Pollo entero,kg,2094.9
